33
17
22
34
21
5
12
15
34
18
30
18
18
9
1
23
12
16
36
22
38
25
19
11
25
25
29
25
29
22
35
18
23
22
9
26
12
27
31
28
21
16
14
23
12
22
23
13
38
33
43
21
26
16
13
37
9
20
15
27
19
20
26
23
17
17
36
24
33
19
12
9
14
42
25
25
16
17
13
20
25
1
15
38
14
18
7
31
25
35
12
18
20
17
20
15
26
36
10
20
16
8
23
19
10
20
26
37
23
88
15
22
24
18
73
13
20
11
20
23
35
19
23
24
17
22
42
36
30
25
38
18
13
1
10
25
26
24
17
45
15
25
1
18
24
17
11
10
14
13
21
13
72
16
13
31
21
1
17
34
22
24
15
29
1
1
37
22
31
30
20
72
20
24
23
55
37
23
22
18
26
32
19
20
0
28
24
26
25
21
10
14
22
37
15
26
22
26
35
28
23
35
7
13
31
18
25
20
11
11
24
33
26
15
31
12
25
26
19
32
28
1
12
22
11
24
22
43
29
25
19
13
39
20
21
22
19
26
27
17
12
21
50
16
18
17
68
19
28
1
19
56
35
32
16
5
20
25
16
59
10
29
14
16
1
17
1
20
14
28
17
23
4
26
26
19
22
25
42
19
27
34
42
15
22
38
15
24
31
28
22
22
24
10
34
15
19
17
32
14
7
80
14
22
28
26
12
26
23
21
23
24
31
27
32
26
49
25
10
73
8
26
30
15
37
12
10
17
28
11
13
26
32
23
23
23
19
10
35
14
13
19
26
7
10
51
18
12
23
23
1
22
1
22
51
15
12
13
13
33
13
13
28
1
18
40
15
11
25
20
71
16
15
19
18
14
44
15
28
1
11
7
33
29
12
1
34
49
18
18
18
7
24
17
28
22
20
17
12
23
23
62
15
17
24
1
22
17
9
19
19
19
23
21
13
16
25
36
18
17
22
29
8
24
15
8
28
19
25
25
21
10
31
18
17
13
38
16
16
18
17
17
16
24
22
41
22
33
20
29
21
11
67
16
13
26
37
53
36
37
20
22
15
28
13
33
27
20
25
23
24
40
93
29
52
34
14
25
13
31
33
21
16
16
31
25
11
12
14
22
22
18
17
18
18
15
19
17
11
55
18
12
37
36
16
25
20
21
23
1
19
57
22
17
20
24
41
26
12
16
14
20
65
19
30
16
29
18
49
71
18
44
44
30
1
11
19
84
13
31
18
17
75
60
18
23
7
28
5
22
17
28
1
33
30
24
19
21
11
17
33
11
21
38
20
24
16
15
