regression
2.2276698014629037
1.2943364681295715
-0.26929989550679195
-0.5602089864158828
0.6397910135841166
1.9913061650992674
-0.10566353187042832
0.22160919540229873
0.5549425287356322
4.245851619644722
0.5549425287356322
0.045851619644723174
2.4882758620689645
0.3852455590386622
0.20948798328108664
0.19130616509926857
3.3307001044932063
2.4155485893416913
-0.2874817136886101
-0.3056635318704283
1.0579728317659347
-0.11172413793103442
0.0822152560083596
-0.12990595611285258
2.9731243469174493
-0.0571786833855798
-0.22687565308254953
3.918578892371995
10.13676071055381
3.251912225705328
0.22160919540229884
1.4579728317659346
4.300397074190177
0.3670637408568441
-0.0632392894461859
0.23373040752351104
1.488275862068965
0.23979101358411703
0.2761546499477535
0.6094879832810862
-0.3662695924764889
-0.11172413793103436
-0.045057471264367766
-0.09960292580982222
-0.020815047021943534
-0.05111807732497381
0.18524555903866247
1.457972831765935
0.1670637408568444
0.0882758620689656
-0.14808777429467082
-0.05111807732497381
-0.4450574712643677
-0.481421107628004
-0.2511180773249737
0.11251828631138977
0.6882758620689652
2.1610031347962377
-0.0632392894461859
-0.3723301985370949
0.0761546499477535
0.1488819226750262
0.17312434691745038
0.35494252873563203
0.015548589341692787
0.7973667711598743
1.0094879832810864
0.22160919540229873
-0.3662695924764889
0.0882758620689656
-0.2874817136886101
-0.8329362591431553
-0.03293625914315568
0.8458516196447229
0.19736677115987455
0.027669801462904875
0.08221525600835938
0.22766980146290494
0.20342737722048054
-0.13596656217345862
-0.2874817136886101
-0.31778474399164036
-0.584451410658307
-0.06929989550679205
0.2943364681295716
0.0034273772204806985
0.09433646812957158
-0.12990595611285258
0.4155485893416926
0.0761546499477535
-0.28142110762800404
-0.16020898641588288
-0.09960292580982222
0.015548589341692787
1.3852455590386619
-0.26323928944618585
-0.0632392894461859
-0.09960292580982233
0.039791013584117074
0.12463949843260191
-0.42687565308254943
-0.34202716823406465
-0.2571786833855798
0.015548589341692787
-0.06323928944618595
0.0700940438871473
1.1064576802507835
-0.10566353187042832
-0.11172413793103436
0.2943364681295715
-0.03899686520376172
-0.14202716823406472
0.021609195402298942
-0.14808777429467082
1.4094879832810863
0.136760710553814
0.009487983281086798
-0.3117241379310343
-0.37839080459770097
-0.38445141065830707
-0.12990595611285258
-0.14202716823406472
-0.5662695924764888
0.7125182863113896
-0.0753605015673981
0.6700940438871469
-0.22687565308254956
-0.25111807732497377
-0.11172413793103442
-0.19657262277951923
0.021609195402298942
-0.0753605015673981
-0.069299895506792
0.2822152560083595
0.3913061650992685
0.2822152560083594
-0.28142110762800404
0.003427377220480754
-0.22081504702194346
-0.3480877742946707
-0.14808777429467082
-0.01475444096133749
0.10039707419017768
-0.29960292580982223
-0.22687565308254953
